,year,ranking,gross_Mil,name,avg_tick_price,avg_tick,total_tick,avg_gross,cities,shows,agency,genre
1055,2015,52,20.0,Dead & Company,87.86,14655,234476,1287500,16.0,21.0,Paradigm Talent Agency,Unknown
1056,2015,53,19.9,Miranda Lambert,56.42,8244,354484,465116,43.0,43.0,WME,Country
1057,2015,54,19.5,Jerry Seinfeld,86.63,3961,229712,343103,58.0,87.0,ICM Partners,Unknown
1058,2015,55,19.1,Maná,83.41,12988,233784,1083333,18.0,22.0,Angelo Medina Group,Rock
1059,2015,56,18.7,Paul McCartney,161.77,14722,117774,2381556,8.0,8.0,MPL Communications,Rock & Roll
1060,2015,57,18.7,Rascal Flatts,36.32,12558,514867,456098,41.0,47.0,WME,Country
1061,2015,58,18.2,Ricardo Arjona,80.69,7476,231751,603226,31.0,34.0,Fenix Entertainment Group,Pop Latino
1062,2015,59,17.9,Fall Out Boy / Wiz Khalifa,34.52,12873,527812,444389,41.0,41.0,Creative Artists Agency,Unknown
1063,2015,60,17.7,Jimmy Buffett,93.05,7695,192369,716000,25.0,25.0,The Howard Rose Agency,Classic Rock
1064,2015,61,17.4,J. Cole,34.87,10150,507499,353899,50.0,50.0,ICM Partners,Hip-Hop/Rap
1065,2015,62,17.2,Barry Manilow,72.98,8219,238342,599785,29.0,33.0,WME,Adult Contemporary
1066,2015,63,17.0,Luis Miguel,77.56,10100,222210,783370,22.0,34.0,WME,World/International
1067,2015,64,16.8,Sam Smith,59.67,9497,284900,566667,30.0,32.0,WME,Unknown
1068,2015,65,16.7,“Vans Warped Tour”,39.26,10440,428026,409906,41.0,41.0,Creative Artists Agency,Unknown
1069,2015,66,15.7,Andrea Bocelli,202.95,8229,82286,1670000,41.0,41.0,Pentagon Music Management,World/International
1070,2015,67,15.6,Toby Keith,40.53,13317,386189,539738,29.0,30.0,Paradigm,Country
1071,2015,68,15.5,Journey,70.41,7640,221559,537931,29.0,36.0,Creative Artists Agency,Rock
1072,2015,69,15.4,Jeff Dunham,76.65,5322,202217,407895,38.0,152.0,United Talent Agency,Unknown
1073,2015,70,15.3,Marco Antonio Solis,95.94,4586,160516,440000,35.0,36.0,Villalobos Enterprises,Unknown
1074,2015,71,15.2,Tony Bennett & Lady Gaga,86.8,8813,176267,765000,20.0,27.0,Creative Artists Agency,Unknown
1075,2015,72,15.2,John Mellencamp,90.08,2377,168738,214085,71.0,80.0,Creative Artists Agency,Rock & Roll
1076,2015,73,15.0,Bryan Adams,57.27,5417,265409,310204,49.0,51.0,Patriot Artists Agency,Unknown
1077,2015,74,14.9,Janet Jackson,83.64,6642,179340,555556,27.0,33.0,WME,R&B/Soul
1078,2015,75,14.8,Gabriel Iglesias,60.74,3360,245307,204110,73.0,93.0,Creative Artists Agency,Unknown
1079,2015,76,14.6,Cirque du Soleil - “Amaluna”,85.37,19289,173600,1646707,9.0,79.0,Cirque du Soleil,Unknown
1080,2015,77,14.5,Marc Anthony,100.21,14559,145588,1459005,10.0,14.0,Cardenas Marketing Network,World/International
1081,2015,78,14.5,Enrique Iglesias / Pitbull,85.88,12988,168840,1115385,13.0,14.0,Creative Artists Agency,Unknown
1082,2015,79,14.3,The Who,96.88,7877,149669,763158,19.0,19.0,International Talent Booking,Alternative
1083,2015,80,14.0,Alejandro Fernández,76.45,6928,187050,529630,27.0,39.0,Star Productions,Latin
1084,2015,81,14.0,Train,31.86,9553,439422,304348,46.0,46.0,Creative Artists Agency,Pop/Rock
1085,2015,82,14.0,Darius Rucker,31.37,8926,446286,280000,50.0,50.0,Creative Artists Agency,Country
1086,2015,83,13.9,Ricky Martin,67.54,6909,207284,466667,30.0,34.0,Creative Artists Agency,World/International
1087,2015,84,13.9,Willie Nelson,64.16,3051,216645,195775,71.0,80.0,Creative Artists Agency,Country
1088,2015,85,13.8,Mumford & Sons,59.48,21245,233691,1263636,11.0,13.0,The Billions Corporation,Alternative
1089,2015,86,13.8,“Dancing With The Stars”,56.98,2633,242190,150000,92.0,100.0,ICM Partners,Unknown
1090,2015,87,13.6,Marc Anthony / Carlos Vives,106.33,9980,129742,1061201,13.0,14.0,Cardenas Marketing Network / Ariel Rivas Ent.,Unknown
1091,2015,88,13.3,Aerosmith,123.79,6866,109863,850000,16.0,16.0,Paradigm,Rock
1092,2015,89,13.1,"Chicago / Earth, Wind & Fire",47.65,10752,279544,512321,26.0,26.0,Creative Artists Agency,Unknown
1093,2015,90,13.1,Nicki Minaj,45.0,14532,290631,653854,20.0,20.0,Maverick,Hip-Hop
1094,2015,91,12.9,Theresa Caputo,61.13,3015,211025,184286,70.0,70.0,Super Artists,Unknown
1095,2015,92,12.8,The Tragically Hip,58.61,5079,218392,297674,43.0,46.0,United Talent Agency / The Feldman Agency,Unknown
1096,2015,93,12.6,Blue Man Group,56.25,6595,224225,370959,34.0,113.0,Columbia Artists Management,Rock
1097,2015,94,12.6,Chris Tomlin,31.13,4997,404754,155556,81.0,81.0,Creative Artists Agency,Praise & Worship
1098,2015,95,12.5,Steely Dan,105.8,4220,118147,446429,28.0,41.0,Creative Artists Agency,Unknown
1099,2015,96,11.9,Mariah Carey,139.16,3425,85634,476659,25.0,25.0,United Talent Agency,Pop
1100,2015,97,11.4,The Beach Boys,48.48,2556,235148,123913,92.0,99.0,ICM Partners,Rock
1101,2015,98,10.4,Katt Williams,62.8,5804,179936,364516,31.0,32.0,ICM Partners,Unknown
1102,2015,99,10.3,“Gentlemen of the Road Stopovers”,90.53,28632,114528,2591957,4.0,8.0,Madison House,Unknown
1103,2015,100,10.1,Diana Ross,102.13,3879,100851,396154,26.0,44.0,Creative Artists Agency,R&B/Soul
1104,2015,101,10.0,Merle Haggard,74.81,1776,,135008,,,,Country
1105,2015,102,10.0,Cirque du Soleil - “Kooza”,74.43,8414,,626219,,,,Unknown
1106,2015,103,9.9,Muse,58.61,15511,,909091,,,,Rock
1107,2015,104,9.8,Reba / Brooks & Dunn,132.99,4148,,551682,,,,Unknown
1108,2015,105,9.7,Diana Krall,75.2,1650,,124051,,,,Jazz
1109,2015,106,9.6,Kelly Clarkson,53.44,5855,,312903,,,,Pop
1110,2015,107,9.6,R. Kelly,86.32,3835,,331034,,,,R&B/Soul
1111,2015,108,9.5,Nickelback,57.45,6963,,400000,,,,Rock
1112,2015,109,9.5,Cirque Du Soleil - “Toruk”,65.5,24189,,1584321,,,,Unknown
1113,2015,110,9.4,The Avett Brothers,49.33,3703,,182692,,,,Rock
1114,2015,111,9.0,James Taylor,74.47,6311,,470000,,,,Rock
1115,2015,112,9.0,Jim Gaffigan,51.1,4635,,236842,,,,Unknown
1116,2015,113,8.8,Joe Bonamassa,106.64,1875,,200000,,,,Blues-Rock
1117,2015,114,8.8,Incubus / Deftones,36.2,10990,,397838,,,,Unknown
1118,2015,115,8.6,Jackson Browne,63.68,2303,,146667,,,,Blues/Folk
1119,2015,116,8.6,Ron White,54.82,1878,,102964,,,,Unknown
1120,2015,117,8.4,ZZ Top,62.58,2253,,140984,,,,Rock
1121,2015,118,8.4,Tedeschi Trucks Band,51.27,2482,,127273,,,,Unknown
1122,2015,119,8.3,Neil Young / Lukas Nelson & Promise Of The Real,70.78,5934,,420000,,,,Unknown
1123,2015,120,8.2,Santana,62.1,4773,,296429,,,,Rock
1124,2015,121,8.2,The Tenderloins,54.21,2795,,151553,,,,Unknown
1125,2015,122,8.1,“Weird Al” Yankovic,45.58,2021,,92135,,,,Unknown
1126,2015,123,8.0,Julion Alvarez,54.95,10548,,579676,,,,Unknown
1127,2015,124,7.8,Mark Knopfler,83.26,2597,,216216,,,,Unknown
1128,2015,125,7.8,Barenaked Ladies,44.23,2713,,120000,,,,Adult Alternative
1129,2015,126,7.8,Bigbang (Korea),123.48,15750,,1944706,,,,Unknown
1130,2015,127,7.7,Widespread Panic,46.4,5423,,251613,,,,Rock
1131,2015,128,7.6,Dierks Bentley,35.02,7853,,275000,,,,Country
1132,2015,129,7.6,Hozier,38.71,2975,,115152,,,,Acoustic Blues
1133,2015,130,7.5,“Winter Jam” / Skillet,11.34,11947,,135513,,,,Unknown
1134,2015,131,7.5,Alan Jackson,51.01,6393,,326087,,,,Country
1135,2015,132,7.1,Heart,51.25,2695,,138130,,,,Rock
1136,2015,133,7.0,Daryl Hall & John Oates,68.03,2746,,186842,,,,Unknown
1137,2015,134,7.0,Rodney Carrington,47.7,1550,,73911,,,,Comedy
1138,2015,135,6.9,   Ringo Starr & His All Starr Band ,88.8,2543,,225806,,,,Unknown
1139,2015,136,6.9,OV7/Kabah,42.14,8234,,346998,,,,Unknown
1140,2015,137,6.9,Rod Stewart,104.01,9477,,985714,,,,Rock
1141,2015,138,6.9,Alabama Shakes,41.87,4120,,172500,,,,Rock
1142,2015,139,6.8,Alt-J,42.4,4173,,176923,,,,Indie Rock
1143,2015,140,6.8,Sublime With Rome,29.69,4491,,133333,,,,Unknown
1144,2015,141,6.7,   Florence + The Machine ,61.41,7909,,485714,,,,Unknown
1145,2015,142,6.6,Donny & Marie Osmond,95.02,573,,54472,,,,Unknown
1146,2015,143,6.6,Frankie Valli And The Four Seasons,68.02,3468,,235917,,,,Unknown
1147,2015,144,6.5,Emmanuel / Manuel Mijares,58.86,6576,,387009,,,,Unknown
1148,2015,145,6.5,Enrique Iglesias,78.8,8249,,650000,,,,Pop
1149,2015,146,6.4,Gladys Knight,60.9,2946,,179408,,,,R&B/Soul
1150,2015,147,6.3,   TobyMac ,26.05,4893,,127483,,,,Unknown
1151,2015,148,6.2,Little Big Town,40.33,3124,,126000,,,,Country
1152,2015,149,6.2,Daddy Yankee,61.83,16760,,1036300,,,,World/International
1153,2015,150,6.1,Boston,55.14,3039,,167568,,,,Rock
1154,2015,151,6.0,Eric Clapton,205.62,14825,,3048310,,,,Blues-Rock
1155,2015,152,6.0,Bob Dylan,84.53,2448,,206897,,,,Rock
1156,2015,153,6.0,Shinedown/Breaking Benjamin,41.77,5738,,239670,,,,Unknown
1157,2015,154,6.0,Scorpions,63.13,5851,,369391,,,,Rock
1158,2015,155,6.0,Idina Menzel,72.93,2057,,150000,,,,Unknown
1159,2015,156,6.0,Lana Del Rey,50.44,7435,,375000,,,,Alternative
1160,2015,157,5.9,“Life In Color”,48.44,2212,,107143,,,,Unknown
1161,2015,158,5.9,Barry Humphries “Dame Edna”,66.19,14877,,984738,,,,Unknown
1162,2015,159,5.9,Bill O’Reilly / Dennis Miller,120.41,3500,,421429,,,,Unknown
1163,2015,160,5.8,Zedd,41.82,4275,,178788,,,,Electronic
1164,2015,161,5.8,Miguel Bosé,56.14,4492,,252174,,,,Unknown
1165,2015,162,5.7,Counting Crows,51.12,2182,,111538,,,,Rock
1166,2015,163,5.6,Harry Connick Jr.,84.11,2262,,190275,,,,Jazz
1167,2015,164,5.6,My Morning Jacket,43.54,3213,,139899,,,,Unknown
1168,2015,165,5.6,Rob Thomas,68.03,1524,,103704,,,,Rock
1169,2015,166,5.5,Death Cab For Cutie,42.05,3415,,143590,,,,Unknown
1170,2015,167,5.4,Keith Sweat,59.99,2778,,166667,,,,R&B/Soul
1171,2015,168,5.4,Drake,90.22,9976,,900000,,,,Hip-Hop/Rap
1172,2015,169,5.3,Steve Miller Band,53.32,2155,,114894,,,,Rock
1173,2015,170,5.3,Celtic Woman,60.55,2098,,127005,,,,World/Reggae
1174,2015,171,5.3,The Decemberists,39.01,2949,,115041,,,,Rock
1175,2015,172,5.2,Amy Schumer,67.09,3591,,240909,,,,Unknown
1176,2015,173,5.1,Rain - A Tribute To The Beatles,52.07,2226,,115893,,,,Unknown
1177,2015,174,5.1,Sufjan Stevens,39.67,2472,,98077,,,,Unknown
1178,2015,175,5.0,Above & Beyond,42.25,3449,,145714,,,,Dance
1179,2015,176,5.0,“Mythbusters”,53.57,1951,,104509,,,,Unknown
1180,2015,177,5.0,Doobie Brothers,47.61,2442,,116279,,,,Unknown
1181,2015,178,5.0,Brit Floyd,41.67,1276,,53191,,,,Unknown
1182,2015,179,5.0,Gloria Trevi,41.86,5193,,217391,,,,World/International
1183,2015,180,4.9,Casting Crowns,30.32,2660,,80645,,,,Christian & Gospel
1184,2015,181,4.9,“Move Live On Tour”,56.13,3511,,197077,,,,Unknown
1185,2015,182,4.8,Straight No Chaser,43.95,1487,,65333,,,,Unknown
1186,2015,183,4.8,Lyle Lovett,57.88,1152,,66667,,,,Country
1187,2015,184,4.8,Slipknot,35.72,3125,,111628,,,,Metal
1188,2015,185,4.7,Orquesta Buena Vista Social Club,47.91,2973,,142424,,,,Unknown
1189,2015,186,4.7,Five Finger Death Punch / Papa Roach,39.42,4586,,180769,,,,Unknown
1190,2015,187,4.7,Brandi Carlile,40.59,1868,,75806,,,,Singer/Songwriter
1191,2015,188,4.6,Jill Scott,72.65,1848,,134286,,,,R&B/Soul
1192,2015,189,4.6,A.R. Rahman,86.94,4070,,353846,,,,World/Reggae
1193,2015,190,4.6,Of Monsters And Men,38.31,3532,,135294,,,,Unknown
1194,2015,191,4.6,Bill Maher ,66.2,1511,,100000,,,,Unknown
1195,2015,192,4.6,Bill Burr,43.08,3051,,131429,,,,Unknown
1196,2015,193,4.5,Twenty One Pilots ,38.0,3404,,129338,,,,Pop
1197,2015,194,4.5,David Gray / Amos Lee,51.05,4198,,214286,,,,Unknown
1198,2015,195,4.5,Slightly Stoopid,30.94,3030,,93750,,,,Unknown
1199,2015,196,4.5,Pepe Aguilar,58.98,3317,,195652,,,,Regional Mexicano
1200,2015,197,4.4,    Justin Timberlake ,178.9,12400,,2218227,,,,Pop
1201,2015,198,4.4,“Outcry Tour” / Hillsong United,33.33,10911,,363620,,,,Unknown
1202,2015,199,4.4,Billy Idol,55.59,2062,,114638,,,,Punk
1203,2015,200,4.4,Duran Duran,77.04,6346,,488889,,,,New Wave
